bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,genre
12412,complete fiction nella larsen passing quicksand stories,"['nella larsen', 'charles larson', 'marita golden']",4.12,0385721005,9780385721004,eng,278,774,56,['fiction']
12424,safe conduct autobiography writings,"['boris pasternak', 'deutsch']",3.79,081120135X,9780811201353,eng,256,80,8,['biography autobiography']
12441,traveller,['richard adams'],3.92,0440204933,9780440204930,eng,355,859,74,['fiction']
12448,look homeward angel,['thomas wolfe'],3.94,0743297318,9780743297318,eng,644,10780,712,"['fiction', 'fiction', 'fiction']"
12458,complete plays 1920 1931,"['eugene neill', 'travis bogard']",4.19,0940450496,9780940450493,eng,1092,86,9,['drama']
12461,complete plays 1913 1920,"['eugene neill', 'travis bogard']",4.12,0940450488,9780940450486,eng,1107,84,5,"['american drama', 'drama']"
12466,castle forest,['norman mailer'],3.13,0394536495,9780394536491,en-US,477,2258,346,['fiction']
12467,naked dead,['norman mailer'],3.94,0312265050,9780312265052,eng,721,20541,599,['fiction']
12473,big empty dialogues politics sex god boxing morality myth poker bad conscience america,"['norman mailer', 'john buffalo mailer']",3.31,1560258241,9781560258247,en-US,218,67,11,['literary collections']
12498,border trilogy,['cormac mccarthy'],4.43,0330334611,9780330334617,eng,1038,319,15,['fiction']
12500,bit jackpot vegas vampires,['erin mccarthy'],3.88,0425212130,9780425212134,eng,299,4186,125,['fiction']
12503,wife thinks idiot life times sportscaster dad,['mike greenberg'],3.58,1400064384,9781400064380,en-US,222,711,83,['biography autobiography']
12528,american childhood,['annie dillard'],3.91,0060915188,9780060915186,eng,255,7086,606,['biography autobiography']
12564,sometimes great notion,"['ken kesey', 'charles bowden']",4.21,0143039865,9780143039860,eng,715,557,77,"['fiction', 'oregon']"
12566,sometimes great notion,['ken kesey'],4.21,0413372006,9780413372000,eng,637,20,2,['english fiction']
12581,writing,"['eudora welty', 'richard bausch']",4.04,0679642706,9780679642701,eng,106,461,49,['language arts disciplines']
12617,manufacturing consent political economy mass media,"['noam chomsky', 'edward herman']",4.24,0375714499,9780375714498,eng,412,12038,410,['political science']
12661,chesapeake,['james michener'],4.17,0812970438,9780812970432,eng,1024,18582,637,['fiction']
12663,covenant,['james michener'],4.18,0749311614,9780749311612,eng,1240,17163,325,['fiction']
12664,iberia,"['james michener', 'robert vavra']",3.7,0449207331,9780449207338,eng,960,2067,146,['literary criticism']
12676,carrie biblioteca stephen king 102,"['stephen king', 'gregorio vlastelica']",3.95,0609810901,9780609810903,spa,288,64,3,['fiction']
12678,carrie,['stephen king'],3.95,9685957002,9789685957007,spa,254,28,8,['fiction']
12723,ride moon,['terry johnston'],4.18,0553572822,9780553572827,en-US,576,100,4,['fiction']
12738,transit venus,['shirley hazzard'],3.87,1860491812,9781860491818,eng,352,1591,259,['australia']
12746,kingsblood royal,"['sinclair lewis', 'charles johnson']",3.96,0375756868,9780375756863,en-US,352,74,10,['fiction']
12754,swann way remembrance things past,"['marcel proust', 'scott moncrieff']",4.14,1414243677,9781414243672,eng,380,1,0,['fiction']
12804,ulysses,['james joyce'],3.73,1857151003,9781857151008,en-GB,1084,30,5,['alienation social psychology']
12812,chickenhawk back world life vietnam,['robert mason'],4.05,0140158766,9780140158762,eng,400,166,16,['biography autobiography']
12841,active side infinity,['carlos castaneda'],4.16,006092960X,9780060929602,eng,288,1890,69,['body mind spirit']
12842,journey ixtlan,['carlos castaneda'],4.13,0671732463,9780671732462,eng,272,8139,251,"['body mind spirit', 'body mind spirit']"
12844,power silence,['carlos castaneda'],4.21,067173248X,9780671732486,eng,288,2189,51,['fiction']
12845,tales power,['carlos castaneda'],4.15,0671732528,9780671732523,en-US,304,4405,78,['fiction']
12846,fire within,['carlos castaneda'],4.13,0671732501,9780671732509,en-US,304,2477,63,['body mind spirit']
12847,art dreaming,['carlos castaneda'],4.11,1855384272,9781855384279,eng,260,3362,91,['dreams']
12851,best stories fyodor dostoevsky,"['fyodor dostoyevsky', 'david magarshack']",4.26,0345481267,9780345481269,eng,352,107,7,['fiction']
12852,best short stories,"['fyodor dostoyevsky', 'david magarshack']",4.26,0375756884,9780375756887,eng,320,2663,85,['fiction']
12853,demons,"['fyodor dostoyevsky', 'richard pevear', 'larissa volokhonsky']",4.26,0375411224,9780375411229,eng,733,193,22,['fiction']
12854,idiot,"['fyodor dostoyevsky', 'richard pevear', 'larissa volokhonsky']",4.18,0375702245,9780375702242,eng,633,2612,275,['fiction']
12855,great short works fyodor dostoevsky,"['fyodor dostoyevsky', 'ronald hingley']",4.41,0060726466,9780060726461,eng,768,1292,28,['fiction']
12856,idiot,"['fyodor dostoyevsky', 'constance garnett', 'joseph frank']",4.18,1593080581,9781593080587,eng,578,405,50,['fiction']
12859,celtic tree mysteries practical druid magic divination,"['steve blamires', 'sandy leuthner']",3.93,1567180701,9781567180701,en-US,278,190,5,['body mind spirit']
12873,rebecca,"['daphne maurier', 'sally beauman']",4.22,1844080382,9781844080380,en-US,441,179051,8061,['cornwall england county']
12876,betraying spinoza renegade jew gave modernity,['rebecca goldstein'],3.92,0805242090,9780805242096,en-US,304,508,77,['biography autobiography']
12879,shadow moon moon,['rebecca york'],3.79,042520961X,9780425209615,eng,336,530,25,['fiction']
12880,black lamb grey falcon,"['rebecca west', 'christopher hitchens']",4.23,014310490X,9780143104902,eng,1181,1550,218,['history']
12881,operation shylock confession,['philip roth'],3.77,009930791X,9780099307914,eng,400,3013,175,['american literature']
12883,operaci shylock,"['philip roth', 'ram buenaventura']",3.77,8497937554,9788497937559,spa,464,23,5,['fiction']
12885,lost funhouse,['john barth'],3.71,0385240872,9780385240871,eng,205,4899,286,['fiction']
12896,death salesman text criticism,"['arthur miller', 'gerald weales']",3.5,0140247734,9780140247732,eng,448,900,43,['drama']
12898,death salesman,['arthur miller'],3.5,0435233076,9780435233075,eng,117,146272,2858,['american drama']
12901,cliffsnotes faulkner lay dying cliffs notes,"['james lamar roberts', 'william faulkner', 'cliffsnotes']",3.85,0822002108,9780822002109,eng,72,8,3,['literary criticism']
12905,sound fury lay dying sanctuary intruder dust,['william faulkner'],4.1,0706432088,9780706432084,eng,760,8,1,['fiction']
12906,cliffsnotes faulkner absalom absalom,"['james lamar roberts', 'cliffsnotes']",3.12,0822001101,9780822001102,eng,64,8,1,['study aids']
12916,aeneid,"['virgil', 'david west']",3.83,0140449329,9780140449327,eng,290,937,89,['fiction']
12920,aeneid,"['virgil', 'jackson knight']",3.83,0140440518,9780140440515,en-US,366,646,60,['fiction']
12922,castle otranto,"['horace walpole', 'bleiler', 'walter scott']",3.18,0486434125,9780486434124,eng,106,227,37,['fiction']
12930,messenger,['lois lowry'],3.91,0385732538,9780385732536,eng,169,89571,6445,['juvenile fiction']
12934,find stranger say goodbye,['lois lowry'],3.66,0440205417,9780440205418,eng,192,997,97,['fiction']
12938,king lear,['william shakespeare'],3.9,074348276X,9780743482769,eng,316,148902,2663,['drama']
12950,turn screw aspern papers,"['henry james', 'anthony curtis']",3.79,0141439904,9780141439907,eng,272,6652,262,['fiction']
12969,winter tales,"['isak dinesen', 'karen blixen']",3.91,0679743340,9780679743347,eng,320,1420,96,['fiction']
12982,twelfth night,['william shakespeare'],3.98,0141014709,9780141014708,en-GB,240,190,19,['literary criticism']
12996,othello,['william shakespeare'],3.88,0743477553,9780743477550,eng,314,261813,3996,['drama']
13028,alice wonderland,"['lewis carroll', 'john tenniel']",4.01,0439291496,9780439291491,eng,160,133,16,['juvenile fiction']
13035,alexandria quartet,['lawrence durrell'],4.17,0571052045,9780571052042,eng,886,8,4,['alexandria egypt']
13061,stormy weather,['carl hiaasen'],3.95,0446677167,9780446677165,en-US,388,12300,682,['fiction']
13066,sick puppy,['carl hiaasen'],3.89,0446695688,9780446695688,eng,464,19653,1022,['fiction']
13069,naked came manatee,"['carl hiaasen', 'elmore leonard', 'dave barry', 'james hall', 'edna buchanan', 'les standiford', 'paul levine', 'brian antoni', 'tananarive due', 'john dufresne', 'vicki hendricks', 'carolina hospital', 'evelyn mayerson']",3.49,0449001245,9780449001240,eng,208,2253,152,['fiction']
13074,strip tease,['carl hiaasen'],3.84,044669567X,9780446695671,eng,464,12108,524,['fiction']
13075,basket case,['carl hiaasen'],3.81,044661193X,9780446611930,eng,413,322,29,['fiction']
13083,hoot,['carl hiaasen'],3.82,0440421705,9780440421702,eng,292,83557,3570,['bullying']
13084,man without country,['edward everett hale'],3.72,1406917893,9781406917895,eng,46,605,58,['history']
13086,suburban nation rise sprawl decline american dream,"['andr duany', 'elizabeth plater', 'zyberk', 'jeff speck']",4.08,0865476063,9780865476066,eng,320,1898,152,['architecture']
13100,bible cure diabetes,['colbert'],3.84,0884196488,9780884196488,eng,96,20,1,['health fitness']
13103,celestine prophecy celestine prophecy,['james redfield'],3.63,0446671002,9780446671002,eng,247,79714,3104,['fiction']
13104,celestine prophecy pocket guide nine insights,['james redfield'],3.86,0446912069,9780446912068,eng,68,1249,102,['body mind spirit']
13110,celestine prophecy,['james redfield'],3.63,044651862X,9780446518628,en-US,247,1280,162,['fiction']
13140,jack jill alex cross,['james patterson'],3.96,0446692654,9780446692656,eng,466,56029,1129,"['fiction', 'fiction']"
13143,pop goes weasel alex cross,['james patterson'],3.99,0446608815,9780446608817,eng,461,50669,936,['fiction']
13149,thomas berryman number,['james patterson'],2.86,0446600458,9780446600453,eng,272,4188,290,['fiction']
13228,cumbres borrascosas,['emily bront'],3.84,8497644743,9788497644747,spa,384,146,25,['fiction']
13238,lewis carroll jabberwocky book brillig dioramas,"['lewis carroll', 'graeme base']",4.14,0810935201,9780810935204,eng,14,31,2,['juvenile nonfiction']
13285,mondrian,"['john milner', 'piet mondrian']",3.62,0714831670,9780714831671,eng,235,24,1,['art']
13323,mark rothko 1903 1970,['diane waldman'],4.04,0500282757,9780500282755,eng,296,3,0,['art']
13342,odes selected fragments,"['pindar', 'conway', 'richard stoneman']",3.89,0460876740,9780460876742,eng,352,7,1,['poetry']
13347,euripides alcestis daughters troy phoenician women iphigenia aulis rhesus,"['euripides', 'david slavitt', 'smith palmer bovie', 'fred chappell', 'mark rudman', 'elaine terranova', 'richard elman', 'katharine washburn', 'george economou']",3.88,0812216504,9780812216509,eng,392,7,1,"['drama', 'athens greece', 'greek drama tragedy']"
13360,battlefield mind winning battle mind,['joyce meyer'],4.34,0446691097,9780446691093,en-US,288,27119,703,['religion']
13368,james joyce ulysses,['stuart gilbert'],4.17,0394700139,9780394700137,eng,405,1868,83,['literary criticism']
13396,hesiod homeric hymns epic cycle homerica,"['hesiod', 'homer', 'hugh evelyn', 'white']",4.22,0674990633,9780674990630,mul,657,208,13,"['literary criticism', 'english poetry', 'astronomy']"
13414,ancilla pre socratic philosophers,"['kathleen banks freeman', 'hermann alexander diels']",4.22,0674035011,9780674035010,eng,172,46,7,['philosophy']
13462,dogs think world looks like act way,['stanley coren'],3.98,0743222334,9780743222334,en-US,368,667,56,['pets']
13486,think theologically,"['howard stone', 'james duke']",3.65,0800638182,9780800638184,en-US,142,222,20,['religion']
13550,far away vol,"['kyoko hikawa', 'yuko sawada', 'freeman wong']",4.48,1421505401,9781421505404,eng,208,882,17,['comics graphic novels']
13551,far away vol,"['kyoko hikawa', 'yuko sawada', 'freeman wong']",4.5,142150541X,9781421505411,eng,208,965,36,['comics graphic novels']
13552,far away anywhere else,['ursula guin'],3.91,0152052089,9780152052089,en-US,133,1681,170,['juvenile fiction']
13557,vagabond volume,['takehiko inoue'],4.41,1591165830,9781591165835,eng,224,465,10,"['comics graphic novels', 'comics graphic novels', 'comics graphic novels']"
13568,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.28,0345485289,9780345485281,eng,183,2674,35,"['amnesia', 'juvenile fiction']"
13569,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.28,0345471830,9780345471833,eng,196,5524,59,"['comic books strips etc', 'comic books strips etc', 'comic books strips etc']"
13570,tsubasa reservoir chronicle vol,"['clamp', 'anthony gerard']",4.12,0345470575,9780345470577,eng,197,37588,386,"['amnesia', 'comic books strips etc']"
13571,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.29,0345484304,9780345484307,eng,184,2716,38,['adventure comic books strips etc']
13573,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.29,0345477928,9780345477927,eng,192,3443,47,"['amnesia', 'juvenile fiction']"
13574,tsubasa reservoir chronicle vol,"['clamp', 'anthony gerard']",4.28,0345471822,9780345471826,eng,194,5847,91,"['graphic novels', 'comic books strips etc']"
13575,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.27,0345484282,9780345484284,eng,194,2942,40,"['comic books strips etc', 'graphic novels', 'comic books strips etc']"
13576,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.29,0345477936,9780345477934,eng,193,3306,45,"['amnesia', 'amnesia', 'comic books strips etc']"
13577,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.28,034547791X,9780345477910,eng,192,4004,49,"['comic books strips etc', 'juvenile fiction', 'comic books strips etc']"
13578,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.28,0345484290,9780345484291,eng,184,3005,40,"['comic books strips etc', 'juvenile fiction']"
13579,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.31,0345485327,9780345485328,eng,184,2647,38,"['comic books strips etc', 'graphic novels']"
13580,tsubasa reservoir chronicle vol,"['clamp', 'william flanagan']",4.29,0345477979,9780345477972,eng,194,3392,42,"['fantasy comic books strips etc', 'juvenile fiction']"
13583,reservoir chronicle,['clamp'],4.28,4063633381,9784063633382,jpn,186,4,2,['graphic novels']
13584,reservoir chronicle,['clamp'],4.29,4063633934,9784063633931,jpn,186,4,1,['graphic novels']
13585,reservoir chronicle,['clamp'],4.28,4063633225,9784063633221,jpn,190,5,1,['amnesia']
13586,reservoir chronicle,['clamp'],4.29,4063634167,9784063634167,jpn,188,4,2,['graphic novels']
13587,reservoir chronicle,['clamp'],4.27,4063634523,9784063634525,jpn,187,3,0,['graphic novels']
13589,hikaru vol pro test preliminaries day four hikaru,"['yumi hotta', 'takeshi obata']",4.22,1421506424,9781421506425,eng,205,949,15,"['ghosts', 'comics graphic novels']"
13590,hikaru vol descent master hikaru,"['yumi hotta', 'takeshi obata']",4.11,159116222X,9781591162223,eng,187,8598,201,['comics graphic novels']
13593,,"['yumi hotta', 'yumi hotta']",4.1,4088732898,9784088732893,jpn,211,265,6,['comic books strips etc']
13597,,"['yumi hotta', 'yumi hotta']",4.26,4088733320,9784088733326,jpn,193,11,2,['comic books strips etc']
13600,sai toya koyo,"['yumi hotta', 'yumi hotta']",4.23,4088731697,9784088731698,jpn,189,319,6,['comic books strips etc']
13613,,"['yumi hotta', 'yumi hotta']",4.21,4088733657,9784088733654,jpn,201,286,3,['comic books strips etc']
13616,death note vol love death note,"['tsugumi ohba', 'tsugumi ohba', 'alexis kirsch']",4.39,142150331X,9781421503318,eng,204,20286,635,"['comics graphic novels', 'comics graphic novels']"
13624,worm ouroboros,"['eddison', 'keith henderson']",3.7,0486447405,9780486447407,eng,446,2835,234,['fiction']
13630,museum terror vol tomie,"['junji ito', '', 'naomi kokubo']",4.09,1593075421,9781593075422,eng,375,1399,80,"['comics graphic novels', 'comic books strips etc']"
